"","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District of Columbia","Florida","Georgia","Guam","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Northern Mariana Islands","Ohio","Oklahoma","Oregon","Pennsylvania","Puerto Rico","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virgin Islands","Virginia","Washington","West Virginia","Wisconsin","Wyoming"
"2020-02-24",0,0,1,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,1,0
"2020-02-25",0,0,1,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,4,0,1,0
"2020-02-26",0,0,1,0,23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,5,0,1,0
"2020-02-27",0,0,1,0,23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,4,0,1,0
"2020-02-28",0,0,1,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0,6,0,1,0
"2020-02-29",0,0,1,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0,8,0,1,0
"2020-03-01",0,0,1,0,30,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,10,1,0,0,0,13,0,1,0
"2020-03-02",0,0,1,0,35,0,0,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,10,1,0,0,0,15,0,1,0
"2020-03-03",0,0,2,0,42,0,0,0,0,3,2,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,2,0,0,2,1,0,0,0,0,2,0,0,2,0,0,0,10,1,0,0,0,20,0,1,0
"2020-03-04",0,0,2,0,52,0,0,0,0,3,2,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,2,1,0,11,1,0,0,0,0,2,0,0,2,0,0,0,11,1,0,0,0,34,0,1,0
"2020-03-05",0,0,2,0,64,2,0,0,0,4,2,0,0,0,5,0,0,0,0,0,0,3,3,0,0,0,0,0,13,2,2,2,0,21,1,0,0,0,0,2,0,0,2,0,0,1,16,1,0,0,0,62,0,1,0
"2020-03-06",0,0,3,0,78,8,0,0,0,5,3,0,1,0,6,1,0,0,1,0,0,3,8,0,1,0,0,0,14,2,2,4,0,43,2,0,0,0,1,2,2,0,3,2,0,1,19,3,0,0,0,72,0,1,0
"2020-03-07",0,0,5,0,97,8,0,0,1,10,7,0,1,0,6,1,0,1,1,0,0,3,13,0,1,0,1,0,14,2,4,4,0,88,2,0,0,0,1,6,4,0,3,2,0,1,19,3,1,0,1,92,0,1,0
"2020-03-08",0,0,5,0,110,8,1,0,1,11,11,0,2,0,7,2,3,1,4,0,0,5,28,0,2,0,1,0,16,4,4,6,0,105,2,0,0,0,1,13,6,0,3,6,0,3,23,3,1,0,2,120,0,1,0
"2020-03-09",0,0,6,0,168,12,2,0,4,12,17,0,2,0,11,4,8,1,5,1,0,6,41,0,2,0,1,0,16,4,4,11,0,140,7,0,0,3,1,13,10,0,3,7,0,4,24,3,1,0,5,155,0,2,0
"2020-03-10",0,0,6,0,175,17,2,0,4,21,22,0,2,0,19,6,13,1,7,6,0,9,91,2,3,0,1,0,17,4,5,14,0,172,7,0,0,3,2,14,12,0,5,9,4,7,31,4,1,0,8,253,0,3,0
"2020-03-11",0,0,9,1,196,34,3,1,10,24,31,0,2,0,25,11,14,1,7,13,0,13,94,2,5,1,1,0,23,7,5,22,4,215,8,1,0,4,2,20,16,0,5,10,7,8,33,5,2,0,10,306,0,6,1
"2020-03-12",0,1,9,6,246,48,6,4,10,44,30,0,2,0,32,12,16,4,11,14,1,13,107,12,9,1,2,0,24,11,6,28,6,324,16,1,0,5,2,30,22,0,5,12,7,18,41,7,2,0,17,384,0,8,1
"2020-03-13",6,1,9,7,313,76,11,4,10,68,40,0,2,1,46,12,17,5,11,36,2,18,122,25,14,6,4,4,27,19,7,49,10,419,18,1,0,13,3,30,41,3,20,13,8,26,58,7,2,0,30,471,0,19,2
"2020-03-14",12,1,12,9,374,101,20,4,16,67,64,0,4,5,66,15,18,7,18,76,3,27,137,33,21,6,5,6,29,21,7,73,13,605,25,1,0,26,4,35,47,4,20,19,8,32,69,21,5,1,41,566,0,27,3
"2020-03-15",23,1,13,16,470,133,26,7,17,105,96,3,7,5,94,19,22,8,21,101,12,32,163,53,35,10,5,6,31,26,13,96,17,723,32,1,0,37,8,38,68,5,20,28,8,39,80,29,8,1,44,630,0,33,3
"2020-03-16",29,3,18,22,575,158,41,8,22,136,117,3,10,5,104,23,22,10,21,133,17,39,196,54,54,12,9,8,33,44,17,172,21,936,34,1,0,50,10,45,81,5,21,32,9,52,86,40,12,2,50,743,0,47,10
"2020-03-17",38,6,20,22,705,177,67,16,30,200,138,3,14,9,155,27,28,16,25,188,31,56,214,64,59,21,16,8,35,53,26,260,23,1333,41,5,0,66,18,63,99,5,23,45,10,72,103,50,14,2,64,838,1,71,15
"2020-03-18",50,9,28,33,863,210,94,26,35,314,187,8,16,11,281,36,37,21,33,269,42,83,252,78,76,34,20,12,42,80,38,416,28,2320,65,7,0,89,29,70,136,5,33,58,10,97,162,64,19,3,75,943,2,104,17
"2020-03-19",77,12,46,61,1035,270,153,30,67,421,269,12,26,23,411,53,43,34,44,377,51,106,324,327,88,48,34,19,46,97,43,717,35,4073,103,19,0,119,42,83,184,6,43,79,13,153,241,79,20,3,91,1138,5,151,18
"2020-03-20",105,14,68,99,1246,355,188,39,75,549,463,14,37,31,572,75,45,48,60,522,56,147,408,539,114,78,69,19,52,161,54,876,43,6976,143,27,0,166,48,110,265,14,44,122,13,235,368,111,27,6,112,1307,8,211,22
"2020-03-21",130,21,102,117,1505,466,216,45,96,747,528,15,48,42,740,121,68,55,80,741,69,191,519,775,136,138,89,29,61,162,65,1310,57,10201,183,28,0,242,52,132,383,20,66,168,13,308,538,137,47,6,148,1548,12,275,24
"2020-03-22",156,22,150,164,1806,581,317,56,113,982,592,26,56,47,1032,194,90,64,99,812,89,241,638,1018,169,205,126,34,62,187,78,1884,65,14964,268,30,0,346,65,155,498,22,83,190,20,420,622,180,50,17,212,1737,16,376,26
"2020-03-23",194,36,230,199,2183,705,402,86,135,1194,769,28,76,50,1263,250,104,79,120,1129,106,285,766,1297,232,246,178,45,72,259,99,2794,82,20549,301,32,0,434,78,184,633,29,105,292,27,516,715,254,72,17,246,1974,16,410,28
"2020-03-24",240,42,318,228,2574,895,602,103,180,1438,1052,31,89,73,1509,352,122,95,153,1333,117,343,1140,1755,259,317,248,51,76,307,106,3606,99,25275,396,36,0,552,102,200,838,37,123,333,29,672,840,295,87,17,281,2329,39,473,37
"2020-03-25",381,58,392,303,3084,1056,847,118,226,1922,1326,31,94,122,1835,460,143,128,191,1712,141,415,1805,2228,283,368,365,64,83,391,135,4296,110,32412,556,45,0,688,157,253,1129,48,131,413,40,773,1096,342,114,17,378,2429,50,610,49
"2020-03-26",530,68,495,344,3937,1393,981,141,261,2423,1570,48,105,184,2486,631,176,166,240,2199,153,571,2367,2786,340,476,494,89,91,520,155,6725,134,38159,630,57,0,843,238,302,1657,61,163,442,45,968,1506,397,147,17,584,3024,75,736,55
"2020-03-27",628,83,643,379,4761,1686,1251,161,297,3119,2111,51,119,225,2960,946,230,206,291,2598,165,762,3171,3526,390,565,655,119,97,605,183,8625,188,43634,772,66,0,1110,311,398,2172,75,201,520,56,1045,1899,473,172,19,586,3554,95,904,72
"2020-03-28",700,99,741,395,5324,1973,1458,204,331,3895,2315,55,148,250,3421,1174,289,259,377,3107,205,1033,4121,4424,426,642,810,143,117,708,207,10744,202,51431,947,91,2,1351,354,456,2719,95,232,631,66,1337,2085,593,194,19,707,4027,111,1003,82
"2020-03-29",792,108,874,425,5887,2176,1880,217,324,4687,2493,55,168,292,4360,1422,319,312,413,3247,240,1184,4710,5136,475,715,855,154,130,868,245,12694,226,56238,1115,93,2,1569,396,513,3264,117,279,727,85,1469,2569,688,214,22,833,4495,118,1059,84
"2020-03-30",895,112,1099,479,6957,2464,2425,246,465,5379,2800,56,195,390,4769,1676,400,348,448,3666,260,1338,5444,6032,541,796,992,165,174,981,298,15724,265,63069,1242,101,2,1810,443,564,3930,161,387,867,96,1742,2867,767,233,29,951,4736,138,1193,91
"2020-03-31",941,125,1215,531,8012,2786,2918,295,464,6352,3806,131,213,493,5617,2012,469,404,545,4761,284,1569,6232,7022,589,875,1275,184,180,1037,347,17586,297,70861,1449,117,2,2045,517,641,4700,220,458,1012,102,1738,3358,842,267,29,1167,4827,154,1265,115
