"","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District of Columbia","Florida","Georgia","Guam","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Northern Mariana Islands","Ohio","Oklahoma","Oregon","Pennsylvania","Puerto Rico","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virgin Islands","Virginia","Washington","West Virginia","Wisconsin","Wyoming"
"2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-09",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-10",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-11",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-12",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-13",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-14",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-15",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-16",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-17",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-19",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-20",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-21",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2020-02-22",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2020-02-23",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2020-02-24",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"2020-02-25",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"2020-02-26",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2020-02-27",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2020-02-28",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"2020-02-29",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"2020-03-01",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"2020-03-02",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
"2020-03-03",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
"2020-03-04",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
"2020-03-05",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2020-03-06",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2020-03-07",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2020-03-08",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2020-03-09",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2020-03-10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2020-03-11",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2020-03-12",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"2020-03-13",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"2020-03-14",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"2020-03-15",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2020-03-16",0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"2020-03-17",0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"2020-03-18",1,0,0,0,11,3,1,0,0,4,2,0,0,0,4,0,0,0,0,4,1,1,3,1,1,0,0,0,1,1,0,5,0,30,1,0,0,1,0,1,2,0,0,1,0,1,2,1,0,0,1,13,0,1,0
"2020-03-19",1,0,0,1,10,3,2,0,0,4,3,0,0,0,4,1,0,0,0,4,1,1,3,3,1,0,0,0,0,1,0,7,0,41,1,0,0,1,0,1,2,0,0,1,0,2,2,1,0,0,1,12,0,2,0
"2020-03-20",1,0,1,1,10,3,2,0,1,5,4,0,0,0,5,1,0,0,1,4,0,1,3,4,1,1,1,0,0,1,0,7,0,58,1,0,0,1,0,1,2,0,0,1,0,2,3,1,0,0,1,11,0,2,0
"2020-03-21",1,0,1,1,11,3,2,0,1,5,4,0,0,0,5,1,0,0,1,5,1,1,4,6,1,1,1,0,0,1,0,10,0,74,1,0,0,2,0,1,3,0,0,1,0,2,4,1,0,0,1,12,0,2,0
"2020-03-22",1,0,1,1,10,3,2,0,1,5,3,0,0,0,6,1,0,0,1,5,0,1,3,6,1,1,1,0,0,1,0,10,0,82,1,0,0,2,0,1,3,0,0,1,0,2,3,1,0,0,1,10,0,2,0
"2020-03-23",1,0,1,1,9,3,2,0,0,5,3,0,0,0,5,1,0,0,1,5,0,1,3,5,1,1,1,0,0,1,0,12,0,85,1,0,0,2,0,1,3,0,0,1,0,2,3,1,0,0,1,9,0,2,0
"2020-03-24",2,0,2,1,17,6,4,1,1,9,7,0,1,0,10,2,1,1,1,9,1,2,7,12,2,2,2,0,0,2,1,24,1,166,3,0,0,4,1,1,5,0,1,2,0,4,6,2,1,0,2,16,0,3,0
"2020-03-25",2,0,2,2,17,6,5,1,1,10,7,0,1,1,10,3,1,1,1,9,1,2,10,12,2,2,2,0,0,2,1,23,1,174,3,0,0,4,1,1,6,0,1,2,0,4,6,2,1,0,2,14,0,3,0
"2020-03-26",4,1,4,3,32,11,8,1,2,20,13,0,1,2,20,5,1,1,2,18,1,5,19,23,3,4,4,1,1,4,1,55,1,311,5,0,0,7,2,3,13,1,1,4,0,8,12,3,1,0,5,26,1,6,0
"2020-03-27",5,1,6,3,42,15,11,1,2,27,19,0,1,2,26,8,2,2,3,23,1,7,27,31,3,5,6,1,1,5,2,75,2,378,7,1,0,10,3,4,19,1,2,5,0,10,16,4,2,0,5,32,1,8,1
"2020-03-28",6,1,7,4,48,18,13,2,3,35,21,0,1,2,31,11,3,2,3,29,2,9,37,40,4,6,7,1,1,6,2,96,2,463,8,1,0,12,3,4,24,1,2,6,1,12,19,5,2,0,6,37,1,9,1
"2020-03-29",16,2,17,8,117,43,37,4,6,93,50,1,3,6,86,28,6,6,8,66,5,23,93,103,9,14,17,3,3,17,5,251,4,1116,22,2,0,31,8,10,64,2,6,15,2,29,51,13,4,0,17,92,2,21,2
"2020-03-30",33,4,40,18,256,91,89,9,14,196,105,2,7,14,175,62,15,13,17,139,9,49,198,225,20,29,36,6,6,36,11,574,10,2318,45,4,0,67,17,21,143,6,14,32,3,59,105,28,9,1,35,179,5,44,3
"2020-03-31",37,5,48,21,321,112,117,12,18,252,154,5,8,20,224,81,19,16,22,196,11,62,247,285,23,35,50,7,7,42,14,698,12,2832,57,5,0,82,21,26,187,9,18,40,4,77,134,33,11,1,47,198,6,50,4
"2020-04-01",44,6,56,25,387,132,140,15,23,306,187,6,10,26,275,101,22,19,27,254,14,78,305,367,27,42,62,9,10,50,16,878,14,3311,62,6,0,101,28,29,229,11,22,51,5,106,168,40,13,1,60,221,8,61,5
"2020-04-02",47,5,59,25,413,138,141,14,24,332,201,6,10,33,284,112,23,20,28,337,14,86,331,398,27,43,68,9,10,54,18,944,15,3407,68,6,0,107,32,30,259,12,24,57,6,106,180,40,12,1,63,243,8,64,6
"2020-04-03",54,5,62,26,441,147,173,16,27,360,209,5,11,36,313,121,25,22,27,361,15,97,365,445,28,48,74,9,10,54,19,1050,17,3611,73,6,0,116,35,32,296,13,25,60,7,106,199,44,14,1,71,245,8,67,6
"2020-04-04",77,8,95,35,649,215,248,28,42,543,300,10,16,51,487,186,37,33,43,588,21,147,552,669,41,68,108,13,16,83,29,1605,26,5408,113,9,0,176,55,47,475,21,38,90,10,154,309,67,22,2,113,353,13,99,9
"2020-04-05",95,10,118,44,781,256,294,35,52,639,349,14,19,57,584,229,45,40,54,674,24,187,648,810,48,85,123,15,20,97,35,1943,32,6368,134,11,0,209,65,55,600,25,48,106,12,183,367,83,27,2,137,414,17,117,10
"2020-04-06",107,10,132,50,871,277,369,42,59,728,404,14,21,63,656,265,51,46,57,795,27,216,740,916,53,93,146,17,23,105,38,2197,37,6988,153,12,0,238,71,61,699,27,58,119,15,201,433,90,29,2,154,448,18,130,11
"2020-04-07",120,12,141,55,960,297,426,51,66,806,501,15,22,66,741,301,57,50,71,891,28,239,832,1031,58,105,166,17,27,115,41,2430,43,7665,176,13,0,262,81,65,798,31,67,132,18,219,491,96,31,2,182,475,23,141,12
"2020-04-08",137,12,150,59,1045,310,482,61,79,861,560,22,24,68,827,326,63,58,76,935,29,303,921,1110,63,110,183,18,30,127,43,2603,47,8198,188,14,1,282,84,68,901,34,80,140,22,233,543,103,33,2,200,499,27,151,13
"2020-04-09",156,13,165,63,1106,340,536,66,83,922,597,30,24,74,900,348,70,61,84,1002,31,339,1038,1171,68,124,194,19,33,135,45,2796,54,8765,200,15,1,302,92,72,1007,37,95,153,24,244,623,109,34,3,222,527,29,158,13
"2020-04-10",174,14,180,70,1238,377,611,77,96,1041,687,33,27,81,1036,400,80,68,99,1115,34,404,1215,1312,77,143,220,21,39,151,51,3163,63,9879,226,16,1,341,104,79,1166,42,117,178,31,278,712,122,39,3,261,573,31,178,15
"2020-04-11",193,15,201,73,1327,408,681,88,105,1123,726,40,29,83,1135,440,89,76,110,1184,36,455,1353,1412,84,156,238,22,43,161,55,3441,69,10679,255,17,1,370,111,86,1289,47,139,190,37,295,782,131,42,3,300,605,35,190,15
"2020-04-12",213,16,210,76,1385,434,715,97,111,1179,719,43,30,85,1239,471,94,79,117,1223,38,489,1513,1455,96,165,247,23,48,170,59,3674,74,11209,269,18,1,392,117,91,1364,53,158,197,43,306,818,137,43,3,313,618,37,198,16
"2020-04-13",285,21,277,110,1822,576,1002,132,146,1573,983,54,38,109,1649,617,128,104,153,1573,52,669,2011,1908,124,220,328,29,65,227,76,4835,101,14600,358,25,1,522,155,119,1819,68,223,257,65,410,1084,177,56,4,430,789,48,257,21
"2020-04-14",311,22,299,118,2026,625,1100,151,162,1700,1094,57,40,115,1828,671,149,113,174,1692,58,745,2215,2111,133,243,369,31,73,247,86,5413,111,15904,393,27,1,573,172,128,2013,73,256,279,78,445,1204,190,59,4,485,841,55,280,22
"2020-04-15",347,24,324,131,2217,677,1207,165,180,1842,1193,61,43,123,2011,732,163,123,188,1795,63,820,2447,2281,148,275,400,33,81,263,93,5809,121,17482,419,30,1,637,185,136,2192,80,289,299,96,481,1317,208,62,4,532,882,59,304,24
"2020-04-16",360,24,346,133,2303,710,1300,170,192,1909,1280,65,44,125,2106,781,175,130,199,1844,65,882,2633,2383,156,297,418,34,90,272,99,6163,131,18188,447,32,1,688,193,142,2317,85,314,322,107,498,1385,220,63,4,564,913,60,317,24
"2020-04-17",382,26,377,142,2459,757,1406,194,207,2070,1393,67,46,131,2307,849,195,145,211,1934,69,968,2878,2506,173,317,442,35,102,295,108,6564,143,19210,490,37,1,762,206,149,2520,89,349,342,118,539,1517,235,65,4,627,957,65,338,26
"2020-04-18",421,28,420,158,2745,840,1563,226,237,2269,1515,72,51,140,2597,948,224,162,241,2100,75,1096,3239,2735,197,354,491,38,120,323,120,7251,160,21085,547,47,1,910,229,164,2827,100,400,378,137,591,1686,262,72,5,717,1051,73,374,28
"2020-04-19",458,30,460,166,2945,908,1677,237,261,2456,1645,75,54,148,2834,1047,272,177,276,2234,81,1198,3555,2927,220,399,529,40,138,349,130,7965,172,22672,606,55,1,1083,243,178,3080,113,439,409,153,639,1815,287,76,5,797,1102,83,406,29
"2020-04-20",471,30,469,183,3138,937,1836,254,271,2507,1710,75,54,152,2920,1083,294,188,283,2273,81,1268,3674,2959,229,418,538,40,153,355,134,8230,183,22941,627,58,1,1197,248,181,3151,116,472,411,156,650,1857,298,76,5,833,1130,84,417,29
"2020-04-21",497,31,490,211,3345,975,1900,274,289,2600,1791,80,54,155,3085,1129,340,197,298,2320,83,1325,3845,3074,240,440,554,41,161,367,139,8623,193,23493,649,60,1,1281,262,187,3302,85,513,430,164,685,1955,308,76,5,899,1152,87,431,30
"2020-04-22",520,31,506,222,3484,1009,2083,297,297,2624,1864,84,54,157,3255,1153,349,213,313,2342,84,1370,3982,3146,252,454,569,41,169,378,147,8889,205,23854,669,63,1,1309,268,191,3409,85,542,441,172,714,2019,320,76,5,952,1163,87,449,30
"2020-04-23",539,31,533,240,3653,1041,2134,306,311,2739,1932,90,55,159,3413,1205,364,242,328,2378,87,1454,4252,3257,272,476,584,41,202,389,154,9239,220,24343,703,66,1,1358,279,197,3542,114,578,454,181,760,2098,335,76,5,1016,1192,91,467,31
"2020-04-24",660,37,662,308,4531,1342,2620,377,386,3343,2363,109,65,192,4344,1498,488,310,414,2863,106,1820,5583,4012,349,595,726,49,271,482,188,11193,276,29750,882,82,2,1661,342,238,4414,140,734,555,223,951,2590,414,91,6,1270,1437,111,587,38
"2020-04-25",664,36,672,311,4529,1387,2629,382,396,3297,2377,106,64,188,4468,1539,546,329,418,2835,106,1900,5705,3976,369,611,730,48,310,485,192,11285,285,30175,922,86,1,1667,341,241,4451,140,762,562,230,960,2619,422,90,6,1322,1442,110,608,39
