"","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District of Columbia","Florida","Georgia","Guam","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Northern Mariana Islands","Ohio","Oklahoma","Oregon","Pennsylvania","Puerto Rico","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virgin Islands","Virginia","Washington","West Virginia","Wisconsin","Wyoming"
"2020-02-05",0,0,1,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"2020-02-06",0,0,1,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"2020-02-07",0,0,1,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"2020-02-08",0,0,1,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"2020-02-09",0,0,1,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"2020-02-10",0,0,1,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"2020-02-11",0,0,1,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"2020-02-12",0,0,1,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
"2020-02-13",0,0,1,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0
"2020-02-14",0,0,1,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0
"2020-02-15",0,0,1,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0
"2020-02-16",0,0,1,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0
"2020-02-17",0,0,1,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0
"2020-02-18",0,0,1,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0
"2020-02-19",0,0,1,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0
"2020-02-20",0,0,1,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0
"2020-02-21",0,0,1,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0
"2020-02-22",0,0,1,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0
"2020-02-23",0,0,1,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0
"2020-02-24",0,0,1,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,1,0
"2020-02-25",0,0,1,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,5,0,1,0
"2020-02-26",0,0,1,0,26,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,5,0,1,0
"2020-02-27",0,0,1,0,26,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,5,0,1,0
"2020-02-28",0,0,1,0,27,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0,7,0,1,0
"2020-02-29",0,0,1,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0,10,0,1,0
"2020-03-01",0,0,1,0,33,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,11,1,0,0,0,17,0,1,0
"2020-03-02",0,0,1,0,38,0,0,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,13,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,11,1,0,0,0,23,0,1,0
"2020-03-03",0,0,2,0,45,0,0,0,0,3,2,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,13,0,2,0,0,2,1,0,0,0,0,2,0,0,2,0,0,0,11,1,0,0,0,32,0,1,0
"2020-03-04",0,0,2,0,55,0,0,0,0,3,2,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,13,0,2,1,0,11,1,0,0,0,0,2,0,0,2,0,0,0,12,1,0,0,0,47,0,1,0
"2020-03-05",0,0,2,0,67,2,0,0,0,4,2,0,0,0,5,0,0,0,0,0,0,3,3,0,0,0,0,0,13,2,2,2,0,22,1,0,0,0,0,2,0,0,2,0,0,1,16,1,0,0,0,75,0,1,0
"2020-03-06",0,0,3,0,81,8,0,0,0,7,3,0,1,0,6,1,0,0,1,0,0,3,8,0,1,0,0,0,14,2,2,4,0,44,2,0,0,0,1,2,2,0,3,2,0,1,19,3,0,0,0,86,0,1,0
"2020-03-07",0,0,5,0,100,8,0,0,1,12,7,0,1,0,6,1,0,1,1,0,0,3,13,0,1,0,1,0,14,2,4,4,0,89,2,0,0,0,1,6,4,0,3,2,0,1,19,3,1,0,1,110,0,1,0
"2020-03-08",0,0,5,0,112,8,1,0,1,13,11,0,2,0,7,2,3,1,4,0,0,5,28,0,2,0,1,0,16,4,4,6,0,106,2,0,0,0,1,13,6,0,3,6,0,3,23,3,1,0,2,141,0,1,0
"2020-03-09",0,0,6,0,172,12,2,0,4,14,17,0,2,0,11,4,8,1,5,1,0,6,41,0,2,0,1,0,16,4,4,11,0,142,7,0,0,3,1,13,10,0,3,7,0,4,24,3,1,0,5,179,0,2,0
"2020-03-10",0,0,6,0,179,17,2,0,4,23,22,0,2,0,19,6,13,1,7,6,0,9,92,2,3,0,1,0,17,4,5,15,0,173,7,0,0,3,2,14,12,0,5,9,5,7,31,4,1,0,8,279,0,3,0
"2020-03-11",0,0,9,1,202,34,3,1,10,26,31,0,2,0,25,11,14,1,7,13,0,13,95,2,5,1,1,0,23,7,5,23,4,217,8,1,0,4,2,20,16,0,5,10,8,8,33,5,2,0,10,338,0,6,1
"2020-03-12",0,1,9,6,252,49,6,4,10,46,31,0,2,0,32,12,16,5,11,14,1,13,108,12,9,1,2,0,24,11,6,29,6,326,16,1,0,5,2,30,22,0,5,12,8,18,41,7,2,0,17,419,0,8,1
"2020-03-13",6,1,9,7,320,78,11,4,10,70,41,0,2,1,46,12,17,6,11,36,2,18,123,25,14,6,4,4,27,19,7,50,10,421,18,1,0,13,3,30,41,3,20,13,9,26,58,7,2,0,30,511,0,19,2
"2020-03-14",12,1,12,9,381,103,20,4,16,70,65,0,4,5,66,15,18,8,18,77,3,27,138,33,21,6,5,6,29,21,7,75,13,610,25,1,0,26,4,36,47,4,20,19,9,32,69,21,5,1,42,609,0,27,3
"2020-03-15",23,1,13,16,478,136,26,7,17,109,97,3,7,5,94,19,22,9,21,103,12,32,164,53,35,10,5,6,31,26,13,98,17,732,32,1,0,37,8,39,68,5,20,28,9,39,80,29,8,1,45,675,0,33,3
"2020-03-16",29,3,18,22,588,161,41,8,22,141,118,3,10,5,104,24,22,11,22,137,17,39,197,54,54,12,9,8,33,45,17,176,21,950,34,1,0,50,10,46,81,5,21,33,10,52,87,40,12,2,51,794,0,47,10
"2020-03-17",39,6,20,22,732,183,68,16,31,210,142,3,14,9,159,30,29,17,26,196,32,57,218,65,60,21,16,8,36,55,26,268,23,1374,42,5,0,67,18,66,101,5,23,47,11,73,106,51,14,2,67,908,1,72,15
"2020-03-18",51,9,28,33,893,216,96,26,36,326,193,8,16,11,286,39,38,22,35,280,43,85,256,80,77,34,21,12,43,82,39,427,28,2382,66,7,0,90,29,74,139,5,33,60,11,98,166,65,19,3,78,1026,2,106,17
"2020-03-19",78,12,47,62,1067,278,159,30,39,434,282,12,26,23,420,56,44,35,47,392,52,108,328,334,89,50,35,19,47,99,44,735,35,4152,104,19,0,120,44,87,187,6,44,81,14,155,248,80,22,3,94,1228,5,155,18
"2020-03-20",106,14,70,100,1283,364,194,39,71,564,482,14,37,31,583,79,45,49,63,537,57,150,413,548,115,80,73,19,53,165,55,896,43,7102,144,27,0,169,49,114,269,14,44,126,14,237,377,112,29,6,115,1404,8,216,22
"2020-03-21",131,21,104,118,1544,475,223,45,77,764,552,15,48,42,751,126,68,57,84,763,70,195,525,787,138,140,93,29,61,165,65,1336,57,10356,184,28,0,247,53,137,388,21,66,172,14,312,547,138,49,6,152,1655,12,281,24
"2020-03-22",157,22,153,165,1851,591,327,56,98,1000,620,27,56,47,1047,201,90,66,103,837,89,245,646,1033,171,207,130,34,62,190,78,1914,65,15168,269,30,0,351,67,161,504,23,83,194,21,424,632,182,52,17,219,1844,16,382,26
"2020-03-23",196,36,234,201,2240,721,415,87,116,1222,800,29,77,50,1285,259,105,82,124,1172,107,290,777,1324,235,249,183,45,73,265,101,2844,83,20875,303,32,0,444,81,191,644,31,106,299,28,522,728,257,75,17,254,2101,16,418,28
"2020-03-24",242,42,326,232,2644,912,618,104,137,1467,1097,32,90,73,1535,366,124,99,157,1388,118,349,1159,1791,262,320,255,51,77,315,108,3675,100,25665,399,36,0,564,106,209,851,39,124,342,30,679,857,298,95,17,290,2469,39,481,37
"2020-03-25",386,59,402,308,3183,1086,875,119,183,1965,1387,32,95,123,1875,479,145,132,198,1795,142,423,1838,2294,287,377,377,65,84,405,137,4402,112,33066,563,45,0,706,164,266,1151,51,132,424,41,806,1119,346,123,17,391,2585,51,623,49
"2020-03-26",538,69,508,351,4060,1432,1012,143,231,2477,1643,49,106,189,2538,656,179,171,248,2305,155,581,2417,2878,346,487,507,90,92,535,158,6876,136,38987,638,58,0,867,248,316,1690,64,165,456,46,981,1543,402,158,17,604,3208,76,754,56
"2020-03-27",639,85,665,386,4914,1735,1291,165,267,3198,2198,53,120,231,3029,982,235,212,302,2746,168,775,3240,3657,398,579,671,121,100,621,187,8825,191,44635,783,68,0,1144,322,414,2218,79,203,539,58,1180,1942,480,184,19,606,3770,96,930,73
"2020-03-28",720,102,773,409,5565,2061,1524,214,304,4038,2447,57,151,261,3547,1232,298,271,394,3315,211,1066,4257,4635,441,669,838,147,122,738,214,11124,208,53363,972,94,2,1406,377,479,2815,100,239,660,68,1364,2161,608,211,19,740,4311,113,1042,84
"2020-03-29",830,114,929,449,6266,2315,1993,232,342,4942,2683,58,175,310,4613,1514,336,332,439,3540,253,1244,4955,5486,504,759,903,161,137,920,258,13386,237,59568,1167,98,2,1665,429,548,3441,127,294,774,90,1570,2712,719,235,23,890,4896,124,1120,87
"2020-03-30",947,119,1169,508,7421,2628,2571,264,401,5694,3032,60,204,415,5070,1788,424,373,480,4025,275,1414,5752,6508,576,848,1050,177,185,1044,314,16636,281,67174,1304,109,2,1933,481,606,4156,174,408,925,101,1721,3043,806,256,30,1021,5179,145,1267,95
"2020-03-31",999,133,1298,564,8582,2990,3128,319,495,6741,4117,139,224,526,5994,2159,498,434,590,5237,303,1662,6620,7630,629,937,1351,198,193,1113,367,18696,315,75832,1528,126,2,2199,566,690,4997,239,488,1083,108,2049,3576,887,293,30,1250,5292,162,1351,120
"2020-04-01",1106,143,1413,624,9816,3346,3557,368,586,7765,4748,147,258,669,6980,2565,549,488,682,6424,344,1985,7738,9293,689,1073,1581,217,249,1279,415,22255,363,83889,1582,147,6,2547,719,736,5805,286,566,1293,129,2690,4261,1012,321,30,1511,5588,191,1550,137
"2020-04-02",1270,146,1600,683,11190,3728,3824,393,653,9000,5444,152,283,891,7695,3039,614,554,755,9150,376,2331,8966,10791,742,1177,1834,241,273,1458,479,25590,403,92381,1857,159,8,2902,879,826,7016,316,657,1554,165,2869,4880,1074,338,37,1706,6585,217,1730,153
"2020-04-03",1535,156,1769,738,12569,4182,4915,450,757,10260,5967,154,317,1013,8904,3437,699,624,770,10297,432,2758,10402,12670,789,1358,2113,262,296,1549,540,29895,495,102870,2093,173,8,3312,988,899,8420,378,711,1700,187,3032,5669,1260,389,38,2012,6966,242,1916,166
"2020-04-04",1633,169,2019,743,13796,4574,5276,593,902,11537,6383,223,349,1077,10357,3953,786,701,917,12496,456,3125,11736,14225,865,1455,2291,281,339,1758,621,34124,543,114996,2402,186,8,3739,1159,999,10109,452,806,1917,212,3265,6566,1428,461,42,2407,7498,282,2112,187
"2020-04-05",1841,185,2269,853,15076,4950,5675,673,998,12342,6742,265,369,1101,11276,4411,868,763,1048,13010,470,3609,12500,15635,935,1638,2367,298,377,1880,669,37505,624,122911,2585,207,8,4043,1252,1068,11589,475,922,2049,240,3538,7091,1605,512,42,2637,7984,324,2267,200
"2020-04-06",2006,189,2465,927,16284,5172,6906,783,1097,13621,7558,266,385,1170,12262,4956,946,853,1057,14867,499,4045,13837,17130,986,1738,2722,319,438,1971,715,41090,686,130689,2870,225,8,4450,1327,1132,13074,513,1082,2232,288,3753,8104,1675,543,43,2878,8384,345,2440,212
"2020-04-07",2197,211,2575,997,17540,5429,7781,928,1211,14739,9156,274,408,1210,13549,5507,1048,905,1289,16284,519,4371,15202,18852,1069,1915,3037,319,490,2101,747,44416,794,140081,3220,237,8,4782,1472,1181,14582,573,1229,2417,320,4010,8968,1752,575,45,3333,8682,412,2578,221
"2020-04-08",2499,224,2726,1077,19043,5655,8781,1116,1440,15690,10204,409,433,1232,15078,5943,1145,1055,1393,17030,537,5529,16790,20220,1154,2003,3327,332,538,2318,788,47437,865,149401,3423,251,11,5148,1524,1239,16414,620,1450,2552,393,4246,9897,1875,605,45,3645,9097,483,2756,230
"2020-04-09",2838,233,3018,1146,20191,6202,9784,1209,1523,16819,10885,542,440,1353,16422,6351,1270,1116,1525,18283,560,6185,18941,21375,1242,2260,3539,354,594,2456,819,51027,989,159937,3651,269,11,5512,1684,1321,18379,683,1727,2792,447,4456,11372,1980,628,46,4042,9608,524,2885,239
"2020-04-10",3008,244,3112,1202,21366,6510,10538,1326,1660,17960,11859,577,463,1397,17887,6907,1388,1180,1702,19253,586,6968,20974,22646,1335,2469,3799,365,679,2606,885,54588,1091,170512,3906,278,11,5878,1794,1371,20128,725,2015,3065,536,4793,12290,2103,679,46,4509,9887,537,3068,253
"2020-04-11",3262,255,3393,1228,22421,6893,11510,1479,1778,18978,12261,681,484,1407,19180,7435,1510,1283,1851,20014,616,7694,22860,23853,1427,2642,4024,377,719,2720,929,58151,1174,180458,4310,293,11,6250,1868,1447,21774,788,2349,3207,626,4983,13208,2206,711,51,5077,10224,593,3213,261
"2020-04-12",3583,270,3539,1280,23323,7303,12035,1625,1875,19855,12103,716,497,1426,20852,7928,1587,1338,1963,20595,633,8225,25475,24494,1621,2781,4160,387,806,2860,985,61850,1245,188694,4520,308,11,6604,1970,1527,22955,897,2665,3319,730,5144,13776,2303,727,51,5274,10411,615,3341,270
"2020-04-13",3805,275,3702,1475,24334,7691,13381,1761,1955,21011,13125,719,502,1453,22025,8236,1710,1383,2048,21016,698,8936,26867,25487,1650,2942,4388,394,871,3036,1020,64584,1345,195031,4788,331,11,6975,2069,1584,24295,903,2976,3439,868,5483,14487,2363,748,51,5747,10538,638,3428,275
"2020-04-14",3953,283,3806,1498,25758,7941,13989,1926,2058,21620,13913,721,511,1464,23247,8527,1899,1439,2210,21518,734,9472,28163,26844,1695,3087,4686,399,931,3137,1091,68824,1407,202208,4992,341,13,7280,2184,1633,25591,923,3251,3553,988,5654,15303,2418,752,51,6171,10694,697,3555,282
"2020-04-15",4241,291,3962,1599,27107,8280,14755,2014,2197,22526,14583,750,524,1507,24593,8955,1995,1502,2295,21951,770,10032,29918,27893,1809,3360,4895,404,995,3212,1139,71030,1484,213779,5123,365,13,7791,2263,1663,26804,974,3529,3656,1168,5878,16106,2549,759,51,6500,10783,725,3721,288
"2020-04-16",4404,298,4234,1620,28142,8675,15884,2075,2350,23332,15644,790,535,1528,25734,9542,2141,1594,2429,22532,796,10784,32181,29119,1912,3624,5111,415,1094,3321,1211,75317,1597,222284,5463,393,13,8414,2357,1736,28314,1043,3838,3931,1311,6090,16928,2683,768,51,6889,11152,739,3875,296
"2020-04-17",4572,307,4507,1695,29398,9047,16809,2323,2476,24745,16658,796,547,1566,27575,10154,2332,1731,2522,23118,827,11572,34402,29952,2071,3793,5283,422,1216,3524,1287,78467,1711,229642,5859,439,14,9107,2465,1785,30121,1068,4177,4086,1411,6438,18131,2813,779,51,7491,11445,776,4045,305
"2020-04-18",4723,312,4719,1777,30829,9433,17550,2538,2666,25484,17014,805,568,1577,29160,10641,2513,1820,2707,23580,847,12308,36372,30717,2213,3974,5517,426,1348,3626,1342,81420,1798,236763,6140,528,14,10222,2570,1844,31742,1118,4491,4246,1542,6637,18927,2942,803,53,8053,11802,825,4199,309
"2020-04-19",4903,317,4929,1781,31544,9730,17962,2538,2793,26306,17619,808,574,1581,30357,11210,2915,1898,2960,23928,867,12830,38077,31348,2356,4274,5667,433,1474,3741,1392,85301,1845,242817,6493,585,14,11602,2599,1910,32992,1213,4706,4377,1635,6845,19441,3071,812,53,8537,11805,890,4346,313
"2020-04-20",5078,319,5064,1971,33862,10106,19815,2745,2927,27050,18447,811,578,1638,31508,11686,3175,2031,3050,24523,875,13684,39643,31927,2470,4512,5807,433,1648,3830,1447,88806,1971,247543,6764,627,14,12919,2680,1956,34005,1252,5090,4439,1685,7015,20035,3213,816,54,8990,12191,908,4499,317
"2020-04-21",5327,327,5251,2262,35844,10447,20360,2931,3098,27861,19189,852,580,1659,33059,12097,3641,2115,3193,24854,888,14193,41199,32935,2567,4716,5941,437,1727,3937,1491,92387,2072,251720,6951,644,14,13725,2807,2002,35384,915,5500,4608,1755,7341,20949,3301,818,54,9630,12345,929,4620,322
"2020-04-22",5610,333,5459,2392,37573,10878,22469,3200,3206,28301,20099,911,586,1688,35108,12438,3764,2292,3373,25258,907,14775,42944,33929,2721,4894,6137,439,1827,4081,1588,95865,2210,257246,7220,679,14,14117,2894,2059,36763,915,5841,4761,1858,7704,21769,3451,823,54,10266,12539,939,4845,326
"2020-04-23",5832,335,5769,2599,39534,11262,23100,3308,3361,29640,20905,975,590,1721,36935,13039,3939,2615,3548,25739,937,15737,46023,35252,2942,5153,6321,442,2191,4208,1670,99989,2379,263460,7608,709,14,14694,3017,2127,38334,1230,6256,4917,1956,8230,22706,3621,825,54,11000,12906,981,5052,332
"2020-04-24",6026,337,6045,2810,41368,12255,23921,3442,3528,30525,21575,993,595,1750,39658,13680,4459,2830,3779,26140,965,16618,50969,36627,3185,5434,6625,444,2475,4398,1720,102196,2524,271621,8052,748,14,15169,3121,2177,40298,1276,6699,5070,2040,8679,23650,3782,827,54,11596,13120,1010,5356,349
"2020-04-25",6213,337,6280,2909,42347,12968,24582,3576,3699,30831,22225,993,597,1760,41777,14395,5109,3081,3905,26512,990,17766,53348,37184,3446,5718,6826,445,2902,4539,1793,105523,2662,282174,8623,803,14,15587,3193,2253,41626,1307,7129,5253,2147,8977,24494,3950,843,55,12366,13484,1025,5687,362
